game_id,year,week,neutral_site,h_team,h_to,h_yds,a_team,a_to,a_yds,home_points,away_points,home_win
401540021,2023,6,0,Long Island University,0.0,213.0,Sacred Heart,1.0,275.0,23,13,1
401525861,2023,6,0,Texas,3.0,527.0,Oklahoma,0.0,486.0,30,34,0
401520307,2023,6,0,Ohio State,0.0,382.0,Maryland,2.0,302.0,37,17,1
401525522,2023,6,0,Virginia,2.0,453.0,William & Mary,1.0,219.0,27,13,1
401520305,2023,6,0,Missouri,2.0,527.0,LSU,0.0,533.0,39,49,0
401540292,2023,6,0,Brown,2.0,444.0,Rhode Island,0.0,389.0,30,34,0
401520298,2023,6,0,Army,1.0,266.0,Boston College,1.0,372.0,24,27,0
401520311,2023,6,0,Wisconsin,2.0,358.0,Rutgers,1.0,275.0,24,13,1
401526837,2023,6,0,Massachusetts,1.0,439.0,Toledo,1.0,514.0,24,41,0
401520304,2023,6,0,Mississippi State,1.0,440.0,Western Michigan,1.0,413.0,41,28,1
401540523,2023,6,0,Columbia,3.0,287.0,Marist,4.0,237.0,16,0,1
401539973,2023,6,0,Central Connecticut,0.0,583.0,Delaware State,4.0,426.0,51,44,1
401540556,2023,6,0,Presbyterian,3.0,319.0,Stetson,2.0,345.0,24,28,0
401540563,2023,6,0,St. Thomas (MN),1.0,300.0,Butler,1.0,262.0,17,10,1
401540469,2023,6,0,Morehead State,2.0,385.0,Dayton,5.0,322.0,31,7,1
401540083,2023,6,0,Fordham,2.0,594.0,Lehigh,0.0,390.0,38,35,1
401540074,2023,6,0,Princeton,1.0,313.0,Lafayette,0.0,265.0,9,12,0
401540060,2023,6,0,Pennsylvania,1.0,400.0,Georgetown,2.0,421.0,42,39,1
401540050,2023,6,0,Bucknell,1.0,400.0,Holy Cross,0.0,574.0,27,55,0
401540041,2023,6,0,Merrimack,1.0,356.0,Stonehill,0.0,329.0,45,34,1
401540336,2023,6,0,Dartmouth,4.0,368.0,Yale,0.0,275.0,24,31,0
401540627,2023,6,0,Wofford,1.0,251.0,Samford,1.0,457.0,10,31,0
401540315,2023,6,0,Hampton,2.0,391.0,Campbell,1.0,440.0,27,30,0
401532415,2023,6,0,Buffalo,0.0,355.0,Central Michigan,4.0,360.0,37,13,1
401539997,2023,6,0,Elon,1.0,364.0,North Carolina Central,0.0,378.0,23,34,0
401540600,2023,6,0,Furman,1.0,345.0,The Citadel,3.0,278.0,28,14,1
401540495,2023,6,0,Lindenwood,0.0,215.0,Tennessee Tech,3.0,213.0,23,0,1
401540457,2023,6,0,Drake,1.0,313.0,Valparaiso,1.0,275.0,20,14,1
401540371,2023,6,0,North Dakota,0.0,461.0,Western Illinois,1.0,206.0,49,10,1
401540001,2023,6,0,South Carolina State,1.0,455.0,Virginia University Of Lynchburg,2.0,174.0,56,6,1
401525521,2023,6,0,NC State,3.0,401.0,Marshall,3.0,419.0,48,41,1
401531389,2023,6,0,Temple,2.0,542.0,UTSA,0.0,495.0,34,49,0
401520306,2023,6,0,Northwestern,0.0,312.0,Howard,0.0,331.0,23,20,1
401540348,2023,6,0,Missouri State,4.0,351.0,North Dakota State,0.0,534.0,10,38,0
401540364,2023,6,0,South Dakota,0.0,458.0,Murray State,2.0,282.0,38,7,1
401540608,2023,6,0,Kennesaw State,1.0,301.0,Tennessee State,0.0,295.0,20,27,0
401540479,2023,6,0,Eastern Illinois,1.0,279.0,UT Martin,3.0,317.0,27,28,0
401524028,2023,6,0,UCLA,2.0,470.0,Washington State,4.0,216.0,25,17,1
401540014,2023,6,0,Delaware,1.0,466.0,Duquesne,3.0,290.0,43,17,1
401540119,2023,6,0,Alabama State,1.0,312.0,Bethune-Cookman,0.0,198.0,19,14,1
401520310,2023,6,0,Texas A&M,1.0,306.0,Alabama,2.0,344.0,20,26,0
401520302,2023,6,0,Iowa,1.0,291.0,Purdue,2.0,343.0,20,14,1
401525518,2023,6,0,Florida State,0.0,452.0,Virginia Tech,1.0,313.0,39,17,1
401540127,2023,6,0,Alcorn State,3.0,319.0,Grambling,3.0,293.0,25,24,1
401525520,2023,6,0,North Carolina,1.0,644.0,Syracuse,2.0,221.0,40,7,1
401531884,2023,6,0,Louisiana,2.0,423.0,Texas State,2.0,530.0,34,30,1
401540491,2023,6,0,Richmond,2.0,487.0,Maine,2.0,421.0,42,31,1
401540592,2023,6,0,East Tennessee State,1.0,126.0,Mercer,2.0,388.0,6,24,0
401525517,2023,6,0,Clemson,2.0,338.0,Wake Forest,1.0,239.0,17,12,1
401531433,2023,6,0,Navy,0.0,406.0,North Texas,2.0,473.0,27,24,1
401532414,2023,6,0,Eastern Michigan,0.0,253.0,Ball State,2.0,306.0,24,10,1
401532416,2023,6,0,Miami (OH),1.0,356.0,Bowling Green,1.0,135.0,27,0,1
401532417,2023,6,0,Ohio,0.0,466.0,Kent State,1.0,228.0,42,17,1
401532418,2023,6,0,Akron,1.0,253.0,Northern Illinois,0.0,571.0,14,55,0
401540377,2023,6,0,Lamar,0.0,265.0,Northwestern State,1.0,221.0,27,13,1
401525860,2023,6,0,Kansas,0.0,490.0,UCF,1.0,371.0,51,22,1
401540544,2023,6,0,North Carolina A&T,0.0,172.0,Villanova,1.0,537.0,14,37,0
401540358,2023,6,0,Nicholls,1.0,441.0,Houston Christian,4.0,220.0,38,7,1
401540585,2023,6,0,Chattanooga,2.0,543.0,Western Carolina,0.0,551.0,50,52,0
401540485,2023,6,0,Gardner-Webb,3.0,302.0,Robert Morris,2.0,212.0,31,16,1
401540578,2023,6,0,Towson,2.0,319.0,UAlbany,3.0,299.0,17,24,0
401540089,2023,6,0,Alabama A&M,4.0,384.0,Jackson State,0.0,406.0,30,45,0
401531380,2023,6,0,UAB,1.0,608.0,South Florida,3.0,471.0,56,35,1
401520299,2023,6,0,Florida,1.0,495.0,Vanderbilt,1.0,340.0,38,14,1
401531887,2023,6,0,Troy,1.0,587.0,Arkansas State,0.0,203.0,37,3,1
401520309,2023,6,0,Rice,4.0,474.0,UConn,0.0,319.0,31,38,0
401540435,2023,6,0,Incarnate Word,2.0,371.0,SE Louisiana,2.0,416.0,33,26,1
401540187,2023,6,0,Central Arkansas,1.0,497.0,Southeast Missouri State,1.0,415.0,38,33,1
401531340,2023,6,0,Florida Atlantic,1.0,378.0,Tulsa,2.0,376.0,20,17,1
401540447,2023,6,0,Youngstown State,2.0,323.0,Southern Illinois,1.0,100.0,31,3,1
401524026,2023,6,0,Arizona State,0.0,392.0,Colorado,0.0,295.0,24,27,0
401531885,2023,6,0,UL Monroe,2.0,250.0,South Alabama,0.0,589.0,7,55,0
401540208,2023,6,0,Tarleton State,0.0,286.0,Southern Utah,1.0,365.0,26,27,0
401540261,2023,6,0,UC Davis,2.0,435.0,Montana,2.0,424.0,23,31,0
401540103,2023,6,0,Illinois State,2.0,293.0,South Dakota State,1.0,547.0,21,40,0
401540301,2023,6,0,Indiana State,2.0,341.0,Northern Iowa,0.0,324.0,20,27,0
401540165,2023,6,0,Prairie View A&M,0.0,479.0,Mississippi Valley State,0.0,275.0,31,12,1
401520300,2023,6,0,Georgia,1.0,608.0,Kentucky,0.0,183.0,51,13,1
401540151,2023,6,0,Southern,1.0,315.0,Florida A&M,1.0,393.0,19,26,0
401531886,2023,6,0,Southern Miss,1.0,276.0,Old Dominion,0.0,337.0,13,17,0
401520308,2023,6,0,Ole Miss,0.0,349.0,Arkansas,2.0,286.0,27,20,1
401520303,2023,6,0,Minnesota,2.0,169.0,Michigan,0.0,432.0,10,52,0
401525439,2023,6,0,Louisville,1.0,330.0,Notre Dame,5.0,298.0,33,20,1
401532590,2023,6,0,Utah State,4.0,639.0,Colorado State,5.0,320.0,44,24,1
401532591,2023,6,0,Wyoming,0.0,329.0,Fresno State,1.0,324.0,24,19,1
401540274,2023,6,0,Weber State,2.0,180.0,Northern Arizona,1.0,321.0,10,27,0
401525519,2023,6,0,Miami,5.0,453.0,Georgia Tech,2.0,250.0,20,23,0
401525858,2023,6,0,Baylor,1.0,341.0,Texas Tech,2.0,366.0,14,39,0
401525859,2023,6,0,Iowa State,0.0,353.0,TCU,4.0,398.0,27,14,1
401540229,2023,6,0,Cal Poly,3.0,303.0,Idaho,1.0,421.0,14,42,0
401540392,2023,6,0,East Texas A&M,1.0,470.0,McNeese,3.0,280.0,41,10,1
401532592,2023,6,0,Boise State,3.0,492.0,San José State,1.0,429.0,35,27,1
401540223,2023,6,0,Utah Tech,1.0,461.0,Stephen F. Austin,1.0,451.0,37,31,1
401524027,2023,6,0,California,2.0,448.0,Oregon State,1.0,499.0,40,52,0
401524025,2023,6,0,USC,1.0,365.0,Arizona,1.0,506.0,43,41,1
401520313,2023,7,0,Middle Tennessee,0.0,353.0,Louisiana Tech,1.0,419.0,31,23,1
401531888,2023,7,0,App State,1.0,416.0,Coastal Carolina,0.0,569.0,24,27,0
401520312,2023,7,0,Jacksonville State,2.0,324.0,Liberty,1.0,422.0,13,31,0
401520314,2023,7,0,Florida International,2.0,363.0,UTEP,0.0,441.0,14,27,0
401520315,2023,7,0,New Mexico State,0.0,458.0,Sam Houston,0.0,367.0,27,13,1
401540036,2023,7,0,St. Francis (PA),1.0,434.0,Wagner,0.0,299.0,31,7,1
401525862,2023,7,0,Houston,0.0,393.0,West Virginia,1.0,546.0,41,39,1
401531415,2023,7,0,East Carolina,2.0,290.0,SMU,0.0,334.0,10,31,0
401531371,2023,7,0,Memphis,2.0,366.0,Tulane,0.0,403.0,21,31,0
401532594,2023,7,0,Utah State,2.0,568.0,Fresno State,0.0,461.0,32,37,0
401524029,2023,7,0,Colorado,1.0,532.0,Stanford,0.0,523.0,43,46,0
401525524,2023,7,0,Florida State,0.0,535.0,Syracuse,2.0,261.0,41,3,1
401520323,2023,7,0,Purdue,0.0,257.0,Ohio State,2.0,486.0,7,41,0
401520321,2023,7,0,Michigan,0.0,407.0,Indiana,4.0,232.0,52,7,1
401520327,2023,7,0,Vanderbilt,1.0,219.0,Georgia,2.0,552.0,20,37,0
401525863,2023,7,0,Cincinnati,2.0,214.0,Iowa State,0.0,364.0,10,30,0
401531390,2023,7,0,North Texas,0.0,527.0,Temple,3.0,347.0,45,14,1
401520324,2023,7,0,Rutgers,3.0,295.0,Michigan State,3.0,245.0,27,24,1
401531890,2023,7,0,James Madison,0.0,384.0,Georgia Southern,3.0,368.0,41,13,1
401532422,2023,7,0,Eastern Michigan,1.0,218.0,Kent State,3.0,343.0,28,14,1
401540293,2023,7,0,Brown,3.0,470.0,Princeton,1.0,324.0,28,27,1
401540524,2023,7,0,Marist,1.0,182.0,San Diego,6.0,376.0,30,16,1
401520316,2023,7,0,Alabama,0.0,415.0,Arkansas,0.0,250.0,24,21,1
401540006,2023,7,0,Duquesne,2.0,513.0,Central Connecticut,0.0,201.0,44,20,1
401540031,2023,7,0,Yale,1.0,273.0,Sacred Heart,2.0,328.0,31,3,1
401540061,2023,7,0,Lehigh,2.0,337.0,Georgetown,0.0,457.0,7,17,0
401540530,2023,7,0,New Hampshire,1.0,435.0,UAlbany,2.0,414.0,38,31,1
401540515,2023,7,0,Drake,0.0,556.0,St. Thomas (MN),4.0,183.0,52,21,1
401540401,2023,7,0,Butler,1.0,345.0,Davidson,1.0,506.0,33,35,0
401540337,2023,7,0,Colgate,1.0,418.0,Dartmouth,0.0,509.0,27,24,1
401540051,2023,7,0,Cornell,1.0,282.0,Bucknell,1.0,329.0,13,21,0
401540510,2023,7,0,Dayton,3.0,311.0,Presbyterian,2.0,274.0,17,20,0
401540601,2023,7,0,Samford,0.0,337.0,Furman,1.0,416.0,21,27,0
401540570,2023,7,0,Rhode Island,3.0,429.0,Richmond,2.0,327.0,17,24,0
401540418,2023,7,0,Monmouth,0.0,493.0,Hampton,2.0,196.0,61,10,1
401540619,2023,7,0,The Citadel,1.0,282.0,VMI,0.0,313.0,13,17,0
401540413,2023,7,0,Villanova,2.0,476.0,Elon,0.0,99.0,21,0,1
401534853,2023,7,0,Harvard,0.0,469.0,Howard,3.0,274.0,48,7,1
401540022,2023,7,0,Maine,0.0,339.0,Long Island University,3.0,357.0,24,13,1
401540002,2023,7,0,South Carolina State,1.0,274.0,Tennessee Tech,1.0,402.0,7,28,0
401541633,2023,7,0,Columbia,1.0,180.0,Pennsylvania,2.0,358.0,17,20,0
401540177,2023,7,0,Austin Peay,0.0,475.0,Gardner-Webb,2.0,303.0,41,14,1
401540372,2023,7,0,North Dakota,0.0,328.0,North Dakota State,1.0,364.0,49,24,1
401540458,2023,7,0,Valparaiso,1.0,368.0,Morehead State,1.0,447.0,21,24,0
401532419,2023,7,0,Ball State,1.0,205.0,Toledo,1.0,376.0,6,13,0
401531405,2023,7,0,Charlotte,3.0,265.0,Navy,0.0,265.0,0,14,0
401540442,2023,7,0,South Dakota,2.0,475.0,Youngstown State,2.0,445.0,34,31,1
401540480,2023,7,0,Southeast Missouri State,2.0,449.0,Eastern Illinois,0.0,438.0,35,28,1
401540104,2023,7,0,Illinois State,1.0,416.0,Indiana State,2.0,168.0,44,7,1
401540110,2023,7,0,Grambling,3.0,373.0,Alabama A&M,1.0,463.0,24,45,0
401540120,2023,7,0,Jackson State,3.0,410.0,Alabama State,2.0,241.0,19,24,0
401540136,2023,7,0,Mississippi Valley State,0.0,414.0,Arkansas-Pine Bluff,2.0,409.0,42,17,1
401540143,2023,7,0,Bethune-Cookman,2.0,330.0,Texas Southern,0.0,388.0,31,34,0
401540195,2023,7,0,Eastern Kentucky,0.0,478.0,Tarleton State,2.0,527.0,41,35,1
401540281,2023,7,0,Northern Colorado,0.0,332.0,Sacramento State,1.0,334.0,13,21,0
401540325,2023,7,0,Delaware,2.0,379.0,North Carolina A&T,3.0,196.0,21,6,1
401540365,2023,7,0,Murray State,3.0,190.0,Southern Illinois,1.0,407.0,6,27,0
401524033,2023,7,0,Utah,0.0,445.0,California,2.0,254.0,34,14,1
401540408,2023,7,0,South Dakota State,2.0,460.0,Northern Iowa,5.0,264.0,41,6,1
401540593,2023,7,0,East Tennessee State,0.0,422.0,Wofford,1.0,177.0,41,10,1
401531420,2023,7,0,South Florida,1.0,388.0,Florida Atlantic,1.0,587.0,14,56,0
401520320,2023,7,0,Maryland,1.0,380.0,Illinois,1.0,337.0,24,27,0
401532423,2023,7,0,Western Michigan,0.0,303.0,Miami (OH),2.0,315.0,21,34,0
401532421,2023,7,0,Buffalo,5.0,238.0,Bowling Green,3.0,295.0,14,24,0
401532420,2023,7,0,Central Michigan,2.0,298.0,Akron,2.0,193.0,17,10,1
401520317,2023,7,0,Army,4.0,255.0,Troy,1.0,449.0,0,19,0
401520322,2023,7,0,Penn State,2.0,408.0,Massachusetts,1.0,109.0,63,0,1
401540575,2023,7,0,Stony Brook,3.0,270.0,Fordham,0.0,386.0,7,26,0
401525865,2023,7,0,TCU,2.0,584.0,BYU,2.0,243.0,44,11,1
401525527,2023,7,0,Virginia Tech,1.0,462.0,Wake Forest,3.0,262.0,30,13,1
401525864,2023,7,0,Oklahoma State,0.0,554.0,Kansas,2.0,500.0,39,32,1
401524034,2023,7,0,Washington,1.0,415.0,Oregon,0.0,541.0,36,33,1
401520326,2023,7,0,Tennessee,1.0,332.0,Texas A&M,2.0,277.0,20,13,1
401520325,2023,7,0,South Carolina,2.0,465.0,Florida,0.0,494.0,39,41,0
401540378,2023,7,0,SE Louisiana,4.0,453.0,Lamar,0.0,359.0,24,30,0
401532424,2023,7,0,Northern Illinois,0.0,302.0,Ohio,3.0,254.0,23,13,1
401540424,2023,7,0,Bryant,0.0,402.0,Robert Morris,1.0,313.0,43,24,1
401540474,2023,7,0,Charleston Southern,1.0,381.0,Lindenwood,2.0,292.0,24,10,1
401540586,2023,7,0,Mercer,3.0,280.0,Chattanooga,0.0,351.0,10,22,0
401520328,2023,7,0,Wisconsin,2.0,332.0,Iowa,0.0,237.0,6,15,0
401540204,2023,7,0,Abilene Christian,0.0,333.0,North Alabama,5.0,423.0,30,13,1
401540275,2023,7,0,Northern Arizona,2.0,318.0,Portland State,0.0,525.0,21,45,0
401540349,2023,7,0,Western Illinois,4.0,268.0,Missouri State,0.0,420.0,7,48,0
401540188,2023,7,0,Central Arkansas,1.0,306.0,Stephen F. Austin,1.0,386.0,24,21,1
401532597,2023,7,0,Nevada,3.0,474.0,UNLV,0.0,518.0,27,45,0
401540439,2023,7,0,Incarnate Word,4.0,458.0,East Texas A&M,3.0,213.0,28,11,1
401540170,2023,7,0,Southern,2.0,458.0,Lincoln (CA),2.0,217.0,45,18,1
401539990,2023,7,0,Tennessee State,1.0,347.0,Norfolk State,1.0,279.0,24,17,1
401532596,2023,7,0,New Mexico,1.0,391.0,San José State,0.0,531.0,24,52,0
401540239,2023,7,0,Idaho State,2.0,572.0,Eastern Washington,0.0,553.0,42,41,1
401525525,2023,7,0,Pittsburgh,0.0,288.0,Louisville,3.0,430.0,38,21,1
401525866,2023,7,0,Texas Tech,3.0,480.0,Kansas State,0.0,435.0,21,38,0
401520319,2023,7,0,LSU,1.0,563.0,Auburn,0.0,293.0,48,18,1
401531889,2023,7,0,Georgia State,0.0,474.0,Marshall,1.0,457.0,41,24,1
401532598,2023,7,0,Air Force,2.0,414.0,Wyoming,0.0,321.0,34,27,1
401524030,2023,7,0,Washington State,3.0,234.0,Arizona,0.0,516.0,6,44,0
401531891,2023,7,0,Texas State,1.0,452.0,UL Monroe,0.0,285.0,21,20,1
401540168,2023,7,0,Houston Christian,2.0,445.0,Prairie View A&M,2.0,110.0,30,0,1
401524031,2023,7,0,Notre Dame,0.0,251.0,USC,5.0,302.0,48,20,1
401520318,2023,7,0,Kentucky,3.0,299.0,Missouri,1.0,324.0,21,38,0
401525526,2023,7,0,North Carolina,0.0,508.0,Miami,4.0,482.0,41,31,1
401524032,2023,7,0,Oregon State,1.0,415.0,UCLA,3.0,453.0,36,24,1
401531381,2023,7,0,UTSA,1.0,360.0,UAB,3.0,364.0,41,20,1
401540230,2023,7,0,Montana State,0.0,578.0,Cal Poly,0.0,306.0,59,19,1
401540289,2023,7,0,Weber State,1.0,275.0,UC Davis,0.0,294.0,16,17,0
401525523,2023,7,0,Duke,1.0,301.0,NC State,1.0,305.0,24,3,1
401532593,2023,7,0,Colorado State,1.0,401.0,Boise State,3.0,384.0,31,30,1
401540246,2023,7,0,Idaho,3.0,394.0,Montana,0.0,334.0,21,23,0
401532595,2023,7,0,Hawai'i,4.0,480.0,San Diego State,1.0,378.0,34,41,0
401520330,2023,8,0,Liberty,2.0,541.0,Middle Tennessee,3.0,428.0,42,35,1
401531892,2023,8,0,South Alabama,1.0,647.0,Southern Miss,2.0,149.0,55,3,1
401520329,2023,8,0,Jacksonville State,2.0,484.0,Western Kentucky,1.0,339.0,20,17,1
401520331,2023,8,0,Sam Houston,1.0,410.0,Florida International,1.0,331.0,27,33,0
401520332,2023,8,0,UTEP,0.0,304.0,New Mexico State,0.0,439.0,7,28,0
401531341,2023,8,0,Tulsa,3.0,294.0,Rice,0.0,512.0,10,42,0
401531893,2023,8,0,Marshall,2.0,169.0,James Madison,1.0,405.0,9,20,0
401539983,2023,8,0,Morgan State,2.0,285.0,North Carolina Central,0.0,201.0,10,16,0
401540432,2023,8,0,Northwestern State,2.0,396.0,SE Louisiana,3.0,539.0,20,37,0
401531391,2023,8,0,Temple,1.0,131.0,SMU,1.0,563.0,0,55,0
401544197,2023,8,0,Yale,1.0,245.0,Pennsylvania,0.0,452.0,17,27,0
401520334,2023,8,0,Arkansas,2.0,200.0,Mississippi State,1.0,205.0,3,7,0
401520343,2023,8,0,Ohio State,1.0,365.0,Penn State,0.0,240.0,20,12,1
401525871,2023,8,0,Oklahoma,1.0,442.0,UCF,0.0,397.0,31,29,1
401525528,2023,8,0,Georgia Tech,3.0,452.0,Boston College,1.0,563.0,23,38,0
401540007,2023,8,0,Wagner,3.0,299.0,Central Connecticut,0.0,347.0,3,17,0
401531382,2023,8,0,UAB,4.0,381.0,Memphis,0.0,352.0,21,45,0
401525868,2023,8,0,Cincinnati,1.0,450.0,Baylor,0.0,396.0,29,32,0
401531434,2023,8,0,Navy,2.0,124.0,Air Force,1.0,288.0,6,17,0
401532428,2023,8,0,Ohio,0.0,460.0,Western Michigan,1.0,369.0,20,17,1
401534854,2023,8,0,Howard,2.0,375.0,Norfolk State,1.0,358.0,27,23,1
401539974,2023,8,0,Delaware State,0.0,152.0,South Carolina State,2.0,522.0,7,35,0
401520337,2023,8,0,Indiana,1.0,279.0,Rutgers,0.0,315.0,14,31,0
401540069,2023,8,0,Holy Cross,0.0,514.0,Lafayette,0.0,498.0,35,38,0
401540052,2023,8,0,Bucknell,1.0,252.0,Lehigh,3.0,315.0,18,27,0
401540032,2023,8,0,Stonehill,2.0,349.0,Sacred Heart,0.0,306.0,22,19,1
401540015,2023,8,0,Duquesne,1.0,392.0,St. Francis (PA),2.0,342.0,38,35,1
401540511,2023,8,0,Dayton,2.0,288.0,Butler,1.0,342.0,10,37,0
401540402,2023,8,0,Davidson,1.0,413.0,Valparaiso,1.0,267.0,42,21,1
401540342,2023,8,0,Princeton,1.0,327.0,Harvard,3.0,220.0,21,14,1
401540302,2023,8,0,Indiana State,0.0,288.0,South Dakota,0.0,382.0,3,17,0
401540545,2023,8,0,North Carolina A&T,4.0,145.0,Richmond,2.0,257.0,10,33,0
401540294,2023,8,0,Cornell,1.0,434.0,Brown,3.0,298.0,36,14,1
401540525,2023,8,0,Presbyterian,2.0,293.0,Marist,1.0,185.0,10,19,0
401540564,2023,8,0,Stetson,0.0,298.0,St. Thomas (MN),1.0,466.0,6,38,0
401540587,2023,8,0,Chattanooga,2.0,418.0,East Tennessee State,3.0,120.0,34,3,1
401540338,2023,8,0,Dartmouth,0.0,215.0,Columbia,2.0,303.0,20,9,1
401540623,2023,8,0,VMI,1.0,336.0,Samford,0.0,442.0,14,27,0
401540414,2023,8,0,Elon,1.0,375.0,Monmouth,2.0,460.0,28,26,1
401540105,2023,8,0,Youngstown State,0.0,470.0,Illinois State,1.0,441.0,41,38,1
401540326,2023,8,0,Hampton,0.0,216.0,Delaware,0.0,522.0,3,47,0
401531406,2023,8,0,East Carolina,0.0,127.0,Charlotte,2.0,328.0,7,10,0
401532429,2023,8,0,Bowling Green,0.0,297.0,Akron,4.0,279.0,41,14,1
401531894,2023,8,0,Georgia Southern,4.0,417.0,UL Monroe,4.0,429.0,38,28,1
401540602,2023,8,0,Western Carolina,2.0,353.0,Furman,0.0,509.0,17,29,0
401540500,2023,8,0,Tennessee Tech,1.0,244.0,Southeast Missouri State,0.0,431.0,3,28,0
401540630,2023,8,0,Tennessee State,0.0,396.0,Lincoln (CA),3.0,145.0,54,0,1
401540161,2023,8,0,Mississippi Valley State,3.0,291.0,Jackson State,3.0,318.0,6,21,0
401540350,2023,8,0,Missouri State,3.0,304.0,Murray State,2.0,334.0,28,24,1
401540128,2023,8,0,Arkansas-Pine Bluff,1.0,254.0,Alcorn State,1.0,523.0,7,31,0
401540062,2023,8,0,Georgetown,3.0,446.0,Colgate,0.0,238.0,18,28,0
401540425,2023,8,0,Eastern Illinois,1.0,440.0,Bryant,1.0,317.0,25,24,1
401540448,2023,8,0,Southern Illinois,2.0,308.0,South Dakota State,1.0,308.0,10,17,0
401540475,2023,8,0,UT Martin,0.0,310.0,Charleston Southern,1.0,242.0,17,0,1
401520342,2023,8,0,Nebraska,2.0,248.0,Northwestern,1.0,257.0,17,9,1
401532426,2023,8,0,Northern Illinois,0.0,289.0,Eastern Michigan,2.0,257.0,20,13,1
401540579,2023,8,0,William & Mary,2.0,341.0,Towson,0.0,396.0,24,34,0
401524035,2023,8,0,Oregon,0.0,541.0,Washington State,0.0,495.0,38,24,1
401540571,2023,8,0,UAlbany,1.0,540.0,Rhode Island,2.0,311.0,35,10,1
401540531,2023,8,0,Stony Brook,2.0,363.0,New Hampshire,0.0,470.0,14,45,0
401540385,2023,8,0,North Dakota State,1.0,625.0,Western Illinois,1.0,184.0,52,7,1
401532430,2023,8,0,Kent State,1.0,164.0,Buffalo,1.0,331.0,6,24,0
401520344,2023,8,0,UConn,4.0,368.0,South Florida,1.0,463.0,21,24,0
401532425,2023,8,0,Ball State,0.0,344.0,Central Michigan,0.0,260.0,24,17,1
401525872,2023,8,0,West Virginia,2.0,475.0,Oklahoma State,3.0,491.0,34,48,0
401525532,2023,8,0,Wake Forest,2.0,323.0,Pittsburgh,0.0,414.0,21,17,1
401520336,2023,8,0,Illinois,0.0,323.0,Wisconsin,1.0,379.0,21,25,0
401520333,2023,8,0,Alabama,2.0,358.0,Tennessee,1.0,404.0,34,20,1
401520338,2023,8,0,Iowa,3.0,127.0,Minnesota,0.0,239.0,10,12,0
401520341,2023,8,0,Missouri,0.0,418.0,South Carolina,1.0,286.0,34,12,1
401531372,2023,8,0,Tulane,2.0,439.0,North Texas,1.0,426.0,35,28,1
401532427,2023,8,0,Miami (OH),2.0,299.0,Toledo,0.0,318.0,17,21,0
401540612,2023,8,0,Mercer,1.0,338.0,Wofford,3.0,281.0,31,17,1
401540316,2023,8,0,Campbell,1.0,410.0,Maine,3.0,492.0,34,28,1
401540254,2023,8,0,Portland State,1.0,365.0,Idaho State,0.0,462.0,24,38,0
401525869,2023,8,0,Houston,2.0,392.0,Texas,0.0,360.0,24,31,0
401540144,2023,8,0,Bethune-Cookman,2.0,280.0,Southern,2.0,338.0,18,28,0
401540440,2023,8,0,East Texas A&M,3.0,309.0,Nicholls,1.0,381.0,7,27,0
401540516,2023,8,0,San Diego,0.0,255.0,Drake,1.0,349.0,20,25,0
401540373,2023,8,0,Northern Iowa,0.0,402.0,North Dakota,2.0,187.0,27,0,1
401541631,2023,8,0,Stephen F. Austin,3.0,472.0,Abilene Christian,1.0,417.0,27,34,0
401532600,2023,8,0,New Mexico,0.0,429.0,Hawai'i,4.0,403.0,42,21,1
401531397,2023,8,0,Florida Atlantic,2.0,162.0,UTSA,3.0,437.0,10,36,0
401525531,2023,8,0,North Carolina,1.0,490.0,Virginia,2.0,436.0,27,31,0
401532602,2023,8,0,San José State,2.0,370.0,Utah State,3.0,264.0,42,21,1
401532599,2023,8,0,UNLV,1.0,491.0,Colorado State,1.0,372.0,25,23,1
401525870,2023,8,0,Kansas State,0.0,587.0,TCU,1.0,300.0,41,3,1
401540205,2023,8,0,North Alabama,0.0,420.0,Utah Tech,0.0,505.0,31,30,1
401520335,2023,8,0,Auburn,2.0,275.0,Ole Miss,2.0,425.0,21,28,0
401531896,2023,8,0,Arkansas State,2.0,422.0,Coastal Carolina,1.0,436.0,17,27,0
401525867,2023,8,0,BYU,0.0,277.0,Texas Tech,5.0,389.0,27,14,1
401540240,2023,8,0,Eastern Washington,0.0,420.0,Weber State,0.0,369.0,31,23,1
401531895,2023,8,0,Old Dominion,0.0,409.0,App State,0.0,379.0,28,21,1
401540216,2023,8,0,Tarleton State,0.0,515.0,Morehead State,0.0,113.0,42,0,1
401525530,2023,8,0,Florida State,1.0,420.0,Duke,1.0,273.0,38,20,1
401520339,2023,8,0,LSU,0.0,570.0,Army,4.0,193.0,62,0,1
401520340,2023,8,0,Michigan State,2.0,182.0,Michigan,0.0,477.0,0,49,0
401540231,2023,8,0,Cal Poly,2.0,292.0,Northern Colorado,2.0,189.0,24,17,1
401540393,2023,8,0,McNeese,1.0,334.0,Incarnate Word,1.0,514.0,24,35,0
401540178,2023,8,0,Southern Utah,0.0,561.0,Austin Peay,2.0,438.0,45,48,0
401540152,2023,8,0,Texas Southern,1.0,309.0,Florida A&M,1.0,435.0,21,31,0
401524037,2023,8,0,USC,1.0,401.0,Utah,1.0,482.0,32,34,0
401531897,2023,8,0,Louisiana,1.0,289.0,Georgia State,2.0,343.0,17,20,0
401525529,2023,8,0,Miami,1.0,362.0,Clemson,3.0,345.0,28,20,1
401532601,2023,8,0,San Diego State,1.0,204.0,Nevada,0.0,242.0,0,6,0
