id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,home_team,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,away_team,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,winner,is_upset
401643702,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,25180.0,7311.0,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,45,"[3, 0, 21, 21]",0.9978571846703512,1416.0,1416.0,2837,East Texas A&M,fcs,Southland,14,"[0, 6, 8, 0]",0.002142815329648773,,,5.6614270193,,,East Texas A&M,False
401643774,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,15614.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,7,"[0, 7, 0, 0]",0.005446284878843067,1203.0,1195.0,256,James Madison,fbs,Sun Belt,30,"[3, 6, 7, 14]",0.994553715121157,1691.0,1699.0,3.8697153913,,,James Madison,False
401654557,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,17040.0,3686.0,Cowboy Stadium,2377,McNeese,fcs,Southland,21,"[0, 0, 0, 21]",0.734189397633753,,,2582,Southern,fcs,SWAC,7,"[0, 7, 0, 0]",0.265810602366247,,,6.9943771438,,,Southern,False
401641032,2024,1,regular,2024-09-01T01:00:00.000Z,False,True,False,False,10738.0,3601.0,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,23,"[0, 10, 0, 13]",0.8243471003450671,1432.0,1432.0,2546,Southeast Missouri State,fcs,Big South-OVC,16,"[7, 3, 3, 3]",0.17565289965493291,,,9.7322611515,,,Southeast Missouri State,False
401634180,2024,1,regular,2024-09-01T01:00:00.000Z,False,True,False,False,26482.0,3987.0,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,29,"[6, 6, 7, 10]",0.9472155609889209,,,2623,Missouri State,fcs,MVFC,24,"[7, 3, 7, 7]",0.0527844390110791,,,9.2878750119,,,Missouri State,False
401632066,2024,1,regular,2024-09-01T02:00:00.000Z,False,True,False,False,5074.0,3745.0,Greater Zion Stadium,3101,Utah Tech,fcs,UAC,7,"[0, 0, 0, 7]",0.00031165766120831094,,,147,Montana State,fcs,Big Sky,31,"[7, 7, 10, 7]",0.9996883423387917,,,2.6088898398,,,Montana State,False
401636608,2024,1,regular,2024-09-01T02:30:00.000Z,False,True,False,False,44748.0,3619.0,Arizona Stadium,12,Arizona,fbs,Big 12,61,"[14, 13, 21, 13]",0.9940463387650383,1714.0,1720.0,167,New Mexico,fbs,Mountain West,39,"[14, 10, 7, 8]",0.00595366123496166,1234.0,1228.0,5.3893321194,,,New Mexico,False
401636609,2024,1,regular,2024-09-01T02:30:00.000Z,False,True,False,False,48108.0,3947.0,Mountain America Stadium,9,Arizona State,fbs,Big 12,48,"[17, 10, 21, 0]",0.9989542679511667,1355.0,1497.0,2751,Wyoming,fbs,Mountain West,7,"[0, 0, 0, 7]",0.0010457320488332922,1496.0,1354.0,2.7724375138,,,Wyoming,False
401628460,2024,1,regular,2024-09-01T03:00:00.000Z,False,True,False,False,66984.0,3765.0,Husky Stadium,264,Washington,fbs,Big Ten,35,"[0, 14, 14, 7]",0.9984845341108322,1752.0,1752.0,2692,Weber State,fcs,Big Sky,3,"[0, 0, 3, 0]",0.001515465889167844,,,4.4433315937,,,Weber State,False
401636343,2024,1,regular,2024-09-01T19:00:00.000Z,False,True,True,False,10256.0,3948.0,Hard Rock Stadium,2011,Alabama State,fcs,SWAC,24,"[0, 14, 3, 7]",,,,2428,North Carolina Central,fcs,MEAC,31,"[7, 14, 3, 7]",,,,,,Denny's Orange Blossom Classic,North Carolina Central,False
401675386,2024,1,regular,2024-09-01T20:00:00.000Z,False,True,True,False,,3718.0,Tom Benson Hall of Fame Stadium,330,Virginia St,ii,CIAA,23,"[7, 9, 7, 0]",,,,490,Benedict College,ii,SIAC,7,"[7, 0, 0, 0]",,,,,,,Benedict College,False
401675113,2024,1,regular,2024-09-01T23:00:00.000Z,False,True,True,False,,3689.0,Cramton Bowl,2304,Johnson C Smith,ii,CIAA,21,"[7, 0, 14, 0]",,,,2657,Tuskegee,ii,SIAC,13,"[0, 7, 6, 0]",,,,,,Boeing Red Tails Classic,Tuskegee,False
401628334,2024,1,regular,2024-09-01T23:30:00.000Z,False,True,True,False,63969.0,6501.0,Allegiant Stadium,99,LSU,fbs,SEC,20,"[0, 10, 7, 3]",0.4234749874329003,1823.0,1803.0,30,USC,fbs,Big Ten,27,"[0, 10, 3, 14]",0.5765250125670998,1648.0,1668.0,6.9147509026,,Modelo Vegas Kickoff Classic,USC,False
401634306,2024,1,regular,2024-09-02T23:30:00.000Z,False,True,False,True,51719.0,3697.0,Doak Campbell Stadium,52,Florida State,fbs,ACC,13,"[0, 6, 7, 0]",0.0005637256585448198,1676.0,1610.0,103,Boston College,fbs,ACC,28,"[0, 14, 14, 0]",0.9994362743414552,1396.0,1462.0,3.1169184692,,,Boston College,False
